id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
294150624,01e4fbc0-54bd-4d2d-a82c-8c3f6b30b212,2024-10-11 09:57:43,2024-10-11,2024-10-11 16:57:43 UTC,Pacific Time (US & Canada),7663036,ambyrana,Tara J.,2025-06-30 20:44:32 UTC,2025-11-16 14:19:12 UTC,research,,https://www.inaturalist.org/observations/294150624,https://static.inaturalist.org/photos/529430188/medium.jpg,,"",Adult frog basking on bank of perennial channel.,2,0,false,843,"California, US",37.6982522498,-121.7534407975,57,,,,28359,obscured,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
294864634,596919c2-1640-4ee0-963e-034b62e6107a,2025/07/02 5:56 PM,2025-07-02,2025-07-03 00:56:00 UTC,Pacific Time (US & Canada),7763532,jj1228,"",2025-07-03 15:22:31 UTC,2025-07-13 23:22:39 UTC,research,,https://www.inaturalist.org/observations/294864634,https://static.inaturalist.org/photos/530776307/medium.jpg,,"",One of around 5-6 individuals heard/seen. This was the only one I managed to photograph.,3,0,false,,"Santa Clara County, US-CA, US",37.1491061798,-121.7253613801,2,,,,28447,obscured,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
295415570,f1161e81-24d9-46fe-aff6-a3f38f7edf32,2013/06/16 8:18 AM,2013-06-16,2013-06-16 15:18:00 UTC,Pacific Time (US & Canada),20270,lg_meanders,Lorri G.,2025-07-05 15:50:36 UTC,2025-07-06 07:50:58 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/295415570,https://inaturalist-open-data.s3.amazonaws.com/photos/531814565/medium.jpg,,"","",3,0,false,,"California, US",37.8800860248,-121.9511055264,1636,,,,28329,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
295415571,94ca08d7-3ebe-4420-aa69-80a83ca76fd9,2013/06/16 8:18 AM,2013-06-16,2013-06-16 15:18:00 UTC,Pacific Time (US & Canada),20270,lg_meanders,Lorri G.,2025-07-05 15:50:37 UTC,2025-07-06 07:50:57 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/295415571,https://inaturalist-open-data.s3.amazonaws.com/photos/531814575/medium.jpg,,"","",3,0,false,,"California, US",37.8124125541,-121.9128857517,576,,,,28329,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
295422030,3143e4e9-9087-4cfa-a861-f79815e188d5,2009/03/31 11:27 AM,2009-03-31,2009-03-31 18:27:00 UTC,Pacific Time (US & Canada),20270,lg_meanders,Lorri G.,2025-07-05 16:13:24 UTC,2025-07-06 07:50:48 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/295422030,https://inaturalist-open-data.s3.amazonaws.com/photos/531826711/medium.jpg,,"",,3,0,false,,"California, US",37.8123247462,-121.9197404272,1636,,,,28329,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
295505512,4dc2ae74-1ec0-45a2-90e4-455d083cb3e3,2025/07/05 9:02 AM,2025-07-05,2025-07-05 16:02:00 UTC,Pacific Time (US & Canada),7763532,jj1228,"",2025-07-05 21:17:59 UTC,2025-07-13 23:22:39 UTC,research,,https://www.inaturalist.org/observations/295505512,https://static.inaturalist.org/photos/531984212/medium.jpg,,"",,2,0,false,,"Santa Clara County, US-CA, US",37.0407510359,-121.6941046525,1,,,,28447,obscured,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
295505514,8bacdde0-488c-4a2c-bf0f-02a90d9a64de,2025/07/05 9:04 AM,2025-07-05,2025-07-05 16:04:00 UTC,Pacific Time (US & Canada),7763532,jj1228,"",2025-07-05 21:17:59 UTC,2025-07-13 23:22:40 UTC,research,,https://www.inaturalist.org/observations/295505514,https://static.inaturalist.org/photos/531984220/medium.jpg,,"",,2,0,false,,"Santa Clara County, US-CA, US",37.0876978184,-121.7414373797,1,,,,28447,obscured,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
295505515,5fa34539-36e8-406b-80c8-33108592e01b,2025/07/05 9:37 AM,2025-07-05,2025-07-05 16:37:00 UTC,Pacific Time (US & Canada),7763532,jj1228,"",2025-07-05 21:17:59 UTC,2025-07-13 23:22:40 UTC,research,,https://www.inaturalist.org/observations/295505515,https://static.inaturalist.org/photos/531984221/medium.jpg,,"",,2,0,false,,"Santa Clara County, US-CA, US",37.0850041457,-121.7864009079,4,,,,28447,obscured,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
295505516,7eacbc5a-f70e-4d85-a23b-8a5f6a0a57c0,2025/07/05 9:38 AM,2025-07-05,2025-07-05 16:38:00 UTC,Pacific Time (US & Canada),7763532,jj1228,"",2025-07-05 21:18:00 UTC,2025-07-13 23:22:41 UTC,research,,https://www.inaturalist.org/observations/295505516,https://static.inaturalist.org/photos/531984239/medium.jpg,,"",,2,0,false,,"Santa Clara County, US-CA, US",37.1970989816,-121.7039431303,1,,,,28447,obscured,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
295544810,3661e251-b2c5-4a03-9167-efafe940829e,2025-07-05 16:30:32-07:00,2025-07-05,2025-07-05 23:30:32 UTC,Pacific Time (US & Canada),762185,nealkelso,Neal Kelso,2025-07-06 00:06:16 UTC,2025-07-06 07:45:50 UTC,research,CC-BY,https://www.inaturalist.org/observations/295544810,https://inaturalist-open-data.s3.amazonaws.com/photos/532060067/medium.jpg,,"","",2,0,false,3,"California, US",37.8226729707,-122.4135239111,1524,,,,28329,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
295587351,83f6fbc9-4f00-42f8-9dd1-a98f3f1867a8,2025-07-05 16:09:41-07:00,2025-07-05,2025-07-05 23:09:41 UTC,Pacific Time (US & Canada),8404486,snelson182,,2025-07-06 03:35:22 UTC,2025-07-06 07:44:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/295587351,https://inaturalist-open-data.s3.amazonaws.com/photos/532142699/medium.jpg,,"","",2,0,false,3,"California, US",37.9581077523,-122.5206148903,87,,,,28329,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
295853719,fc67c662-dd11-46b9-b9e8-08d60f8bc2f0,2025/07/05 12:17 PM,2025-07-05,2025-07-05 19:17:00 UTC,Pacific Time (US & Canada),6894070,viktr_2000,,2025-07-06 23:39:20 UTC,2025-07-07 15:39:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/295853719,https://inaturalist-open-data.s3.amazonaws.com/photos/532648610/medium.jpg,,"","",2,0,false,,"California, US",37.7666706546,-122.456145838,1,,,,28359,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
295864816,c5f6ec62-bf45-4ecd-bcf2-dd391aa1f439,2025/07/06 11:22 AM,2025-07-06,2025-07-06 18:22:00 UTC,Pacific Time (US & Canada),3342,hfabian,Henry Fabian,2025-07-07 00:30:26 UTC,2025-07-07 03:04:10 UTC,research,CC0,https://www.inaturalist.org/observations/295864816,https://static.inaturalist.org/photos/532668657/medium.jpg,,"",Sick individual.,1,0,false,,"California, US",37.9378068489,-121.7763847978,31,,,,28329,obscured,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
296379619,090f6638-e6a1-4bff-adc7-1130f4d041e7,2025-07-08 10:29:03-07:00,2025-07-08,2025-07-08 17:29:03 UTC,Pacific Time (US & Canada),8629511,bobdahm,,2025-07-08 23:40:00 UTC,2025-07-09 03:30:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/296379619,https://inaturalist-open-data.s3.amazonaws.com/photos/533660863/medium.jpg,,"","",1,0,false,3,"California, US",34.5734746822,-120.4162010869,34,,,,28818,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
296521571,38407789-e6d3-493c-b808-9a9ae5d016bc,2025-07-09 07:58:59-07:00,2025-07-09,2025-07-09 14:58:59 UTC,Pacific Time (US & Canada),94819,asabspade,Asa Spade,2025-07-09 15:17:28 UTC,2025-10-05 22:36:43 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/296521571,https://inaturalist-open-data.s3.amazonaws.com/photos/533928614/medium.jpg,,"","",2,0,false,3,"Mendocino County, US-CA, US",38.9052023204,-123.7999389518,5,,,,28181,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
296638433,aeb5a333-1e06-4153-9810-cc619d8f8b14,2025-05-19 17:09:00,2025-05-19,2025-05-20 00:09:00 UTC,Tijuana,6259223,ivy-m,"",2025-07-09 23:55:30 UTC,2025-07-10 19:12:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/296638433,https://inaturalist-open-data.s3.amazonaws.com/photos/534153364/medium.jpg,,"",,2,0,false,2,"Ensenada, MX-BN, MX",30.9865455608,-115.6562509839,5,,,,29304,,obscured,true,gps,gps,rana de patas rojas,Rana draytonii,California Red-legged Frog,Amphibia,67016
296869522,4010677a-604c-4e43-8e15-851531168aa5,2025-07-10 12:07:04-07:00,2025-07-10,2025-07-10 19:07:04 UTC,Pacific Time (US & Canada),499766,karenoffereins,Karen Offereins,2025-07-10 21:48:27 UTC,2025-10-16 12:13:36 UTC,research,CC-BY,https://www.inaturalist.org/observations/296869522,https://inaturalist-open-data.s3.amazonaws.com/photos/534594652/medium.jpg,,"","",1,0,false,3,"California, US",37.6341879291,-122.5359553088,34,,,,28359,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
296944136,370a2baf-2a4c-4702-b619-19984bc8350a,2025-07-08 11:04:20-07:00,2025-07-08,2025-07-08 18:04:20 UTC,Pacific Time (US & Canada),8629511,bobdahm,,2025-07-11 05:01:51 UTC,2025-07-11 05:26:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/296944136,https://inaturalist-open-data.s3.amazonaws.com/photos/534738360/medium.jpg,,"","",1,0,false,3,"Santa Barbara County, US-CA, US",34.7123608849,-120.5905324829,3459,,,,28790,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
297399013,5dd9bddd-68ee-4d0a-922c-82b4d256459b,2025/07/12 12:31 PM,2025-07-12,2025-07-12 19:31:00 UTC,Pacific Time (US & Canada),7763532,jj1228,"",2025-07-12 21:00:26 UTC,2025-07-14 04:07:37 UTC,research,,https://www.inaturalist.org/observations/297399013,https://static.inaturalist.org/photos/535592056/medium.jpg,,"","11 Adult Red-legs all within a few feet of each other! Super stoked.

I'm pretty sure this is the same phenomenon of frogs gathering in one spot as the water dries up, that @eeya has often observed with Foothill Yellow-legs.",2,0,false,,"Santa Clara County, US-CA, US",37.1016402783,-121.7882338479,1,,,,28447,obscured,obscured,true,,"",California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
297399014,f780f4d1-d462-4acb-a97e-4524eccaa61a,2025/07/12 12:32 PM,2025-07-12,2025-07-12 19:32:00 UTC,Pacific Time (US & Canada),7763532,jj1228,"",2025-07-12 21:00:26 UTC,2025-07-14 04:07:35 UTC,research,,https://www.inaturalist.org/observations/297399014,https://static.inaturalist.org/photos/535592058/medium.jpg,,"","11 Adult Red-legs all within a few feet of each other! Super stoked.

I'm pretty sure this is the same phenomenon of frogs gathering in one spot as the water dries up, that @eeya has often observed with Foothill Yellow-legs.",2,0,false,,"Santa Clara County, US-CA, US",37.1572663372,-121.6041223913,1,,,,28447,obscured,obscured,true,,"",California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
297399015,d8b50822-7d71-4806-a16d-61477ec3fb3c,2025/07/12 12:32 PM,2025-07-12,2025-07-12 19:32:00 UTC,Pacific Time (US & Canada),7763532,jj1228,"",2025-07-12 21:00:26 UTC,2025-07-14 04:07:32 UTC,research,,https://www.inaturalist.org/observations/297399015,https://static.inaturalist.org/photos/535592087/medium.jpg,,"","11 Adult Red-legs all within a few feet of each other! Super stoked.

I'm pretty sure this gathering is the same phenomenon of frogs gathering in one spot as the water dries up, that @eeya has often observed with Foothill Yellow-legs.",2,0,false,,"Santa Clara County, US-CA, US",37.0526057298,-121.6675294927,1,,,,28447,obscured,obscured,true,,"",California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
297399018,a5d76556-a42c-4e6d-be14-5f1f1048dd33,2025/07/12 12:32 PM,2025-07-12,2025-07-12 19:32:00 UTC,Pacific Time (US & Canada),7763532,jj1228,"",2025-07-12 21:00:27 UTC,2025-07-14 04:07:27 UTC,research,,https://www.inaturalist.org/observations/297399018,https://static.inaturalist.org/photos/535592087/medium.jpg,,"","11 Adult Red-legs all within a few feet of each other! Super stoked.

I'm pretty sure this gathering is the same phenomenon of frogs gathering in one spot as the water dries up, that @eeya has often observed with Foothill Yellow-legs.",2,0,false,,"Santa Clara County, US-CA, US",37.0537854013,-121.6548933714,1,,,,28447,obscured,obscured,true,,"",California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
297399020,410a26ee-b3a9-499b-9953-a28d2df96bfd,2025/07/12 12:33 PM,2025-07-12,2025-07-12 19:33:00 UTC,Pacific Time (US & Canada),7763532,jj1228,"",2025-07-12 21:00:27 UTC,2025-07-14 04:07:29 UTC,research,,https://www.inaturalist.org/observations/297399020,https://static.inaturalist.org/photos/535592105/medium.jpg,,"","11 Adult Red-legs all within a few feet of each other! Super stoked.

I'm pretty sure this is the same phenomenon of frogs gathering in one spot as the water dries up, that @eeya has often observed with Foothill Yellow-legs.",2,0,false,,"Santa Clara County, US-CA, US",37.0183683451,-121.6743090958,1,,,,28447,obscured,obscured,true,,"",California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
297399022,4d2dac77-b5a3-4805-b84c-d810b47ff003,2025/07/12 12:33 PM,2025-07-12,2025-07-12 19:33:00 UTC,Pacific Time (US & Canada),7763532,jj1228,"",2025-07-12 21:00:27 UTC,2025-07-14 04:07:11 UTC,research,,https://www.inaturalist.org/observations/297399022,https://static.inaturalist.org/photos/535592118/medium.jpg,,"","11 Adult Red-legs all within a few feet of each other! Super stoked.

I'm pretty sure this is the same phenomenon of frogs gathering in one spot as the water dries up, that @eeya has often observed with Foothill Yellow-legs.",2,0,false,,"Santa Clara County, US-CA, US",37.1059775258,-121.7135612116,1,,,,28447,obscured,obscured,true,,"",California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
297399026,94400163-50ea-492c-86e4-ab6b0e52bc7c,2025/07/12 12:34 PM,2025-07-12,2025-07-12 19:34:00 UTC,Pacific Time (US & Canada),7763532,jj1228,"",2025-07-12 21:00:28 UTC,2025-07-14 04:07:09 UTC,research,,https://www.inaturalist.org/observations/297399026,https://static.inaturalist.org/photos/535592134/medium.jpg,,"","11 Adult Red-legs all within a few feet of each other! Super stoked.

I'm pretty sure this is the same phenomenon of frogs gathering in one spot as the water dries up, that @eeya has often observed with Foothill Yellow-legs.",2,0,false,,"Santa Clara County, US-CA, US",37.0462071384,-121.6696228801,1,,,,28447,obscured,obscured,true,,"",California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
297399028,5347139c-ed7f-4d86-805f-26ea57fd86aa,2025/07/12 12:35 PM,2025-07-12,2025-07-12 19:35:00 UTC,Pacific Time (US & Canada),7763532,jj1228,"",2025-07-12 21:00:28 UTC,2025-07-14 04:07:06 UTC,research,,https://www.inaturalist.org/observations/297399028,https://static.inaturalist.org/photos/535592153/medium.jpg,,"","11 Adult Red-legs all within a few feet of each other! Super stoked.

I'm pretty sure this is the same phenomenon of frogs gathering in one spot as the water dries up, that @eeya has often observed with Foothill Yellow-legs.",2,0,false,,"Santa Clara County, US-CA, US",37.0614418045,-121.6446903101,1,,,,28447,obscured,obscured,true,,"",California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
297399029,66813b03-c21b-4a98-bf63-90e01fd0f064,2025/07/12 12:35 PM,2025-07-12,2025-07-12 19:35:00 UTC,Pacific Time (US & Canada),7763532,jj1228,"",2025-07-12 21:00:28 UTC,2025-07-14 04:07:07 UTC,research,,https://www.inaturalist.org/observations/297399029,https://static.inaturalist.org/photos/535592174/medium.jpg,,"","11 Adult Red-legs all within a few feet of each other! Super stoked.

I'm pretty sure this is the same phenomenon of frogs gathering in one spot as the water dries up, that @eeya has often observed with Foothill Yellow-legs.",2,0,false,,"Santa Clara County, US-CA, US",37.1025811004,-121.7507218544,1,,,,28447,obscured,obscured,true,,"",California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
297399030,3c0d77d9-e8e4-4fbb-bdcc-a5fc20f691b2,2025/07/12 12:46 PM,2025-07-12,2025-07-12 19:46:00 UTC,Pacific Time (US & Canada),7763532,jj1228,"",2025-07-12 21:00:28 UTC,2025-07-14 04:07:04 UTC,research,,https://www.inaturalist.org/observations/297399030,https://static.inaturalist.org/photos/535592191/medium.jpg,,"","11 Adult Red-legs all within a few feet of each other! Super stoked.

This individual is actually sitting in an indent that I made with my elbow while photographing frogs here weeks earlier which has filled with water! lol

I'm pretty sure this is the same phenomenon of frogs gathering in one spot as the water dries up, that @eeya has often observed with Foothill Yellow-legs.",2,0,false,,"Santa Clara County, US-CA, US",37.0360654579,-121.7155471391,1,,,,28447,obscured,obscured,true,,"",California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
297399031,5807d4fc-ab0a-4c27-bacb-12d367403e9a,2025/07/12 12:50 PM,2025-07-12,2025-07-12 19:50:00 UTC,Pacific Time (US & Canada),7763532,jj1228,"",2025-07-12 21:00:29 UTC,2025-07-14 16:45:27 UTC,research,,https://www.inaturalist.org/observations/297399031,https://static.inaturalist.org/photos/535592206/medium.jpg,,"","11 Adult Red-legs all within a few feet of each other! Super stoked.

I'm pretty sure this is the same phenomenon of frogs gathering in one spot as the water dries up, that @eeya has often observed with Foothill Yellow-legs.",2,0,false,,"Santa Clara County, US-CA, US",37.1323506928,-121.6409528588,1,,,,28447,obscured,obscured,true,,"",California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
297455558,941f0504-f998-49ce-bb79-1a0f0aa7a025,2025-06-09 21:02:26,2025-06-09,2025-06-10 04:02:26 UTC,Tijuana,1560957,metzli_cs,Metzli Cadena,2025-07-13 01:07:47 UTC,2025-07-17 05:28:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/297455558,https://inaturalist-open-data.s3.amazonaws.com/photos/535701465/medium.jpg,,"",,1,0,false,2,"Ensenada, MX-BN, MX",30.9342031292,-115.6031195084,186,,,,29304,,obscured,true,gps,gps,rana de patas rojas,Rana draytonii,California Red-legged Frog,Amphibia,67016
297466495,5dc70771-7bfa-40ab-b341-dc3087ffcf42,2025-07-06 12:50:25-07:00,2025-07-06,2025-07-06 19:50:25 UTC,Pacific Time (US & Canada),4186806,katherine_toll,Katherine Toll,2025-07-13 02:06:09 UTC,2025-07-13 02:12:54 UTC,research,,https://www.inaturalist.org/observations/297466495,https://static.inaturalist.org/photos/535722512/medium.jpg,,"","",1,0,false,3,"Sonoma County, US-CA, US",38.3216352559,-123.0175776132,4,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
297741703,e0ffdc2f-4ce9-409a-aa82-040d06b47be2,2025/07/07 11:01 AM,2025-07-07,2025-07-07 18:01:00 UTC,Pacific Time (US & Canada),789121,wimvdam,,2025-07-13 23:02:51 UTC,2026-03-23 03:37:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/297741703,https://inaturalist-open-data.s3.amazonaws.com/photos/536240421/medium.jpg,,"Amphibians, California, California Red-legged Frog, Frogs and Toads, Nira campground, Pond Frogs, San Rafael Mountains, Santa Barbara County, Typical Frogs, United States of America",,2,0,false,,"Santa Barbara County, US-CA, US",34.7494351127,-119.9625675397,5,,,,28790,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
